Object ID	SMILES
CPD-11392	CC(C)=CCC[C@@H](C)C1(\C\C=C(C)/C/C=1)
CPD-8232	C=C[C@@]1(C)([C@H](C(C)=C)C[C@H](C(C)=C)CC1)
CPD-8800	C=C[C@@]1(CCC(C[C@@H](C(C)=C)1)C(C)C)C
CPD-8768	CC(C1(CCC(\C=C/1)=C))C
CPD-4891	C=C1(CC[C@H]2(C[C@@H]1C2(C)C))
--beta-santalene	CC(C)=CCCC1(C)(C(C2(CC1CC2))=C)
CPD-1907	CC3(\C=C1(C(\C(=O)[C@]2(O1)(C(/OC)=C\C(=O)/C=C2/C(OC)=O))=C(\C=3)\O))
CPD-1908	O[R]
--bornyl-diphosphate	CC2(C1(CCC(C(C1)OP(OP([O-])([O-])=O)([O-])=O)2C))C
CPD-17599	COC4(\C(\OC)=C/C(\C[C@@H]3([C@@H](CC1(\C=C/C2(/OCOC(/C=1)=2)))COC3=O))=C\C=4)
CPD-4921	C=C1([C@@H]2(CC[C@H](C1(C)C)C2))
--CAMPHOR	C([R1])C(C[R2])=O
CPD-1089	C=C([C@H]1(CC(C(/C)=C/C1)=O))C
CPD-19097	C3(C(/[R2])=C([R1])/C(/[C@@H]1(OC2(\C(/[R9])=C([R8])/C(\[R7])=C([R6])\C(/C[C@H]1O)=2)))=C([R5])\C(/[R4])=3)[R3]
CPD-22370	C[C@@H]1(CC[C@@H]2([C@H]1[C@H](O)O\C=C(C)/2))
CPD-10050	O[R]
CPD-8244	CC2(\C=C/C(/[C@@]1(C)(CCCC1(C)C))=C\C=2)
CPD-18296	CN3(C(=O)C4(\C(\NC(=O)C2(OC(C1(\C=C/C=C\C=1))2)3)=C/C=C\C=4))
CPD-8812	CC2(\CC[C@@]13([C@H](C)CC[C@H](CC/1=2)C3(C)C))
CPD-17077	COC1(\C(\O)=C/C=C(/C=1)/[C@@H]2(OC3(C(/OC)=C\C(/C=C/C([O-])=O)=CC([C@@H](CO)2)=3)))
CPD-17078	COC1(\C(\O)=C/C=C(/C=1)/[C@@H]2(OC3(C(/OC)=C\C(/C=C/C([O-])=O)=CC([C@@H](C=O)2)=3)))
CPD-19313	COC1(\C(\O)=C/C=C(/C=1)/[C@@H]2(OC3(C(/OC)=C\C(/C=C/C([O-])=O)=CC([C@@H](C(O)O)2)=3)))
CPD-17079	COC1(\C(\O)=C/C=C(/C=1)/[C@@H]2(OC3(C(/OC)=C\C(/C=C/C([O-])=O)=CC([C@@H](C([O-])=O)2)=3)))
CPD-17075	COC1(\C(\O)=C/C=C(/C=1)/[C@@H]2(OC3(C(/OC)=C\C(/C=C/CO)=CC([C@@H](CO)2)=3)))
CPD-17076	C(=O)[R]
CPD-13866	CC([C@H]2(CCC(/C)=C1(CCC(/C)=C/[C@@H]12)))C
CPD-8958	COC1(/C=C(/C=C(C(\OC)=1)/OC)[C@H]2([C@H]5(C(=O)OC[C@H](CC3(\C\2=C/C4(/OCOC(/C=3)=4)))5)))
CPD-10027	O[R]
CPD-10041	C=C(C)[C@H]1(CC[C@H](C)C(=O)C1)
CPD-15886	C3([R3])(C(/[R4])=C([R5])/C(/C1(OC2(/C(\[R9])=C([R8])\C(/[R7])=C([R6])/C(/C(=O)C(O)1)=2)))=C([R1])\C(/[R2])=3)
CPD-8849	CC(C)=CCC[C@@]1(C)([C@@H]2(C[C@@H]1C(/C)=C/C2))
CPD-685	C[C@@]2(C)([C@@H]1(C[C@@](C)(CC1)[C@H](O)2))
CPD-14030	CC(/CC[C@@H]1(C(CC[C@H]2([C@](C)1CCCC(C)(C)2))=C))=C\CO
ENT-COPALYL-DIPHOSPHATE	CC(/CC[C@H]1([C@@]2(CCCC(C)(C)[C@@H](CCC1=C)2)C))=C\COP([O-])(=O)OP([O-])([O-])=O
	
CPD-13476	CC(C)=CCCC1(C)(C(C2(CC1CC2))=C)
CPD-10413	C3(C(/[R2])=C([R1])/C(/[C@H]1(OC2(\C(/[R9])=C([R8])/C(\[R7])=C([R6])\C(/C[C@H]1O)=2)))=C([R5])\C(/[R4])=3)[R3]
CPD-7630	C3(C(/[R2])=C([R1])/C(/[C@H]1(OC2(\C(/[R9])=C([R8])/C(\[R7])=C([R6])\C(/C[C@H]1O)=2)))=C([R5])\C(/[R4])=3)[R3]
CPD-19110	C(O)[C@@H]4([C@@H](O)[C@H](O)[C@@H](O)[C@H](OC1(\C(/[R3])=C([R4])/C(\[R5])=C(C(\[R1])=1)/[C@H]2(OC3(\C(/[R9])=C([R8])/C(\[R7])=C([R6])\C(/C[C@H]2O)=3))))O4)
CPD-16530	C4(/C=C(C(/O)=C\C(\[C@H]2(OC3(\C(/C[C@@H](OC(=O)C1(\C=C(C(\O)=C(/C=1)\O)\O))2)=C(/C=C(/C=3)/O)\O)))=4)/O)
CPD-10411	C3(C(/[R2])=C([R1])/C(/[C@H]1(OC2(\C(/[R9])=C([R8])/C(\[R7])=C([R6])\C(/C[C@H]1O)=2)))=C([R5])\C(/[R4])=3)[R3]
CPD-15291	C4(/C(/O)=C(C(/O)=C\C(\[C@H]2(OC3(\C(/C[C@@H](OC(=O)C1(\C=C(C(\O)=C(/C=1)\O)\O))2)=C(/C=C(/C=3)/O)\O)))=4)/O)
CPD-18758	COC1(/C=C(/C=C(C(\OC)=1)/OC)[C@H]3([C@H]5([C@@H]([C@H](O)C4(/C=C2(C(/OCO2)=C\C3=4)))COC(=O)5)))
CPD-14062	CC1(C)([C@@H]2(CC(=O)[C@]1(CC(O)2)C))
CPD-13396	CC(C)=CCC[C@]1(C)([C@@H]2(C[C@@H]1C(/C)=C/C2))
CPD-19098	C3(C(/[R2])=C([R1])/C(/[C@@H]1(OC2(\C(/[R9])=C([R8])/C(\[R7])=C([R6])\C(/C[C@H]1O)=2)))=C([R5])\C(/[R4])=3)[R3]
CPD-16531	C4(/C(/O)=C(C(/O)=C\C(\[C@@H]2(OC3(\C(/C[C@@H](OC(=O)C1(\C=C(C(\O)=C(/C=1)\O)\O))2)=C(/C=C(/C=3)/O)\O)))=4)/O)
CPD-12881	CC(C)[C@@H]2([C@@H]1([C@H](CCC(/C)=C/1)C(CC2)=C))
CPD-10158	C[C@@H]2([C@@]1(O)(CCCC[C@@](C)1CCC2))
CPD-8746	CC(C)[C@H]1(/C=C/C(CC\C=C(C)/CC1)=C)
6AS11AS-36A9-TRIHYDROXYPTEROCARPAN	C3(\C(\O)=C/C4(/OC[C@]1(O)([C@@H](OC2(\C1=C/C=C(/C=2)/O))C(/C=3)=4)))
CPD-18327	CC(C)[C@H]1(C(N[C@H](CO)CC2(\C3(\C(\N(C)1)=C/C=C\C(\N\C=2)=3)))=O)
CPD-15930	C=CC(C[C@H](O)CC(C)C)=C
CPD-10032	O[R]
CPD-10042	C=C(C)[C@H]1(CC[C@@H](C)C(=O)C1)
CPD-1090	C=C([C@H]1(CCC(/C)=C/C1=O))C
CPD-734	CC\C=C/C[C@H]1(C(=O)CC[C@@H]1CC([O-])=O)
CPD-19728	CC\C=C/CC1(C(=O)CCC1CC(N[C@@H]([R])C([O-])=O)=O)
CPD-22319	CC\C=C/CC1(C(=O)CCC1CC(N[C@@H]([R])C([O-])=O)=O)
CPD-11232	CC\C=C/C[C@H]1(C(=O)CC[C@@H]1CC(N[C@@H]([C@@H](C)CC)C([O-])=O)=O)
CPD-11234	CC\C=C/CC1(C(=O)CCC1CC(N[C@@H]([R])C([O-])=O)=O)
CPD-11235	CC\C=C/CC1(C(=O)CCC1CC(N[C@@H]([R])C([O-])=O)=O)
CPD-11233	CC\C=C/CC1(C(=O)CCC1CC(N[C@@H]([R])C([O-])=O)=O)
CPD-20435	CC(/CC[C@]1(C)([C@@H]2([C@@](C)(CC[C@@H](C)1)C(/C)=C/CC2)))=C\CO
CPD-20259	CC(/CC[C@]1(C)([C@@H]2([C@@](C)(CC[C@@H](C)1)C(/C)=C/CC2)))=C\COP([O-])(=O)OP([O-])(=O)[O-]
CPD-8908	COC3(\C(\O)=C/C=C(C[C@H]2([C@@H](CO)[C@H](C1(\C=C/C(/O)=C(/C=1)/OC))OC2))\C=3)
CPD-3631	C2(OC5(/C=C(\C=C/C(/[C@@H]3(OC4(/C=C1(C(/OCO1)=C\C(\[C@H]23)=4))))=5)/O))
CPD-4222	C(O)[C@@H]1([C@H]([C@H](O)[C@@H](O)[C@@H](O1)OC3(\C=C/C4(/[C@@H]5(OC6(/C=C2(C(/OCO2)=C\C(\[C@H](COC(/C=3)=4)5)=6))))))O)
CPD-4223	C2(OC5(/C=C(\C=C/C(/[C@@H]3(OC4(/C=C1(C(/OCO1)=C\C(\[C@H]23)=4))))=5)/O[C@H]6([C@H](O)[C@H]([C@H](O)[C@@H](COC(=O)CC(=O)[O-])O6)O)))
CPD-8912	COC3(\C(\O)=C/C=C(C[C@@H]2([C@@H](CC1(\C=C(C(/O)=C\C=1)\OC))C(=O)OC2))\C=3)
CPD-3402	COC4(\C=C1(C(/[C@@H]2(COC3(/C=C(\C=C/C(/[C@H](O1)2)=3)/O)))=C/C=4))
CPD-4122	COC5(\C=C1(C(/[C@H]3([C@@H](O1)C4(/C=C\C(\O[C@@H]2(O[C@H](CO)[C@@H](O)[C@H](O)[C@@H](O)2))=C/C(/OC3)=4)))=C/C=5))
CPD-4123	COC5(\C=C1(C(/[C@H]3([C@@H](O1)C4(/C=C\C(\O[C@@H]2(O[C@H](COC(CC([O-])=O)=O)[C@@H](O)[C@H](O)[C@@H](O)2))=C/C(/OC3)=4)))=C/C=5))
--MENTHOL	O[R]
CPD-1909	CC([C@@H]1(CC[C@H](CC1=O)C))C
CPD-1910	C([C@H]1(OC(O[R])[C@@H]([C@H]([C@@H]1O)O)O))O
CPD1F-2	CC\C=C/C[C@H]1(C(=O)CC[C@@H]1CC(OC)=O)
CPD-17074	C3(OC(O)C(/CC1(\C=C/C=C\C=1))=C(C2(\C=C/C=C\C=2))/3)(=O)
CPD-10034	O[R]
CPD-10033	O[R]
CPD-9951	C[C@H]([NH3+])[C@H](O)C1(\C=C/C=C\C=1)
CPD-20254	CC1(C2([C@@H]3(C(C)(C)[C@H](CCC(C)[C@](O)(CC1)2)3)))
CPD-11399	C[C@H]1(CCC3(O)(C(C)(C)C2(CC[C@@](C)(C1C2)3)))
CPD-4885	CC(C)=CCC3(/C(/O)=C\C=C2([C@@H]1(COC4(/C=C(\C=C/C(/[C@H]1OC/2=3)=4)/O))))
CPD-4884	CC1(C)(\C=C/C4(/C(/O1)=C\C=C3([C@@H]2(COC5(/C=C(\C=C/C(/[C@@H]2OC/3=4)=5)/O)))))
CPD-8906	COC1(\C(\O)=C/C=C(/C=1)/[C@@H]4(OC[C@H]3([C@H](C2(\C=C/C(/O)=C(/C=2)/OC))OC[C@H]34)))
CPD-17597	COC4(\C(\O)=C/C=C(C[C@@H]3([C@@H](CC1(\C=C/C2(/OCOC(/C=1)=2)))COC3=O))\C=4)
CPD-14012	CC(C)C12(C(C1)C(CC2)=C)
CPD-20748	C[C@@H]1(NCCC2(/C=C(C(/O)=C\C/1=2)/O))
CPD-9367	COC3(\C(/[C@@H]1(CC2(\C(\OC1)=C/C(/O)=C\C=2)))=C/C=C(/C=3)/OC)
CPD-8909	COC2(\C(\O)=C/C=C(C[C@H]([C@@H](CC1(\C=C/C(/O)=C(\C=1)/OC))CO)CO)\C=2)
CPD-13657	C[C@H]3(\C=C/[C@H]1(CCCC[C@H]1[C@H](C2(\OC(=O)C(\C=O)=C(\C=2)/OC))3))
CPD-20077	C[C@H]1([C@]2([C@H](C)CC1)(C4(\[C@@H](CC2)[C@@H]3([C@@](C)(C)CC[C@@](C)3/C=4))))
CPD-20972	COC1(/C=C(/C=C(C(\O)=1)/OC)/C4(C3(C(C(C2(\C=C(C(\O)=C(/C=2)\OC)\OC))OC3)CO4)))
CPD-14065	O[R]
CPD-14067	CC(C)[C@@]12(C[C@H]1[C@@H](C)C(=O)C2)
CPD-17592	COC3(/C=C(C[C@@H]2([C@@H](CC1(\C=C(C(\O)=C(\C=1)\O)\OC))C(OC2)=O))\C=C/C(/O)=3)
CPD-10051	O[R]
CPD-263	O[R]
CPD-14397	C([R])([O-])=O
CPD-9366	COC3(\C=C(C(/[C@@H]1(CC2(\C(\OC1)=C/C(/O)=C\C=2)))=C/C=3)\O)
CPD-4703	C=C([C@@H]2(C[C@@]1([C@@H](CC\C=C(C)/1)C)CC2))C
CPD-17595	COC4(/C=C(C[C@@H]3([C@@H](CC1(\C=C/C2(/OCOC(/C=1)=2)))COC3=O))\C=C(C(\OC)=4)\OC)
CPD-285	C(CCCC(C(O)C(=O)[O-])C(=O)[O-])([O-])=O
CPD-336	C(CCCCC(C(C(=O)[O-])O)C(=O)[O-])(=O)[O-]
CPD-21294	CCCCC[C@@H](O)C1(/C(/[O-])=C\C2(\C(=O)C3(/C=C(/C=C(C(\C(=O)C(/C(/O)=1)=2)=3)/O)/[O-])))
CPD-10163	CCCCC[C@H](O)C1(/C(/[O-])=C\C2(\C(=O)C3(/C=C(/C=C(C(\C(=O)C(/C(/O)=1)=2)=3)/O)/[O-])))
CPD-10165	C[C@@H](O)CCC[C@H](O)C1(/C(/[O-])=C\C2(\C(=O)C3(/C=C(/C=C(C(\C(=O)C(/C(/O)=1)=2)=3)/O)/[O-])))
CPD-10167	C[C@@]12(CCC[C@@H](O1)C3(/C(/O2)=C\C4(\C(=O)C5(/C=C(/C=C(C(\C(=O)C(/C(/O)=3)=4)=5)/O)/[O-]))))
CPD-10164	C[C@H](O)CCC[C@H](O)C1(/C(/[O-])=C\C2(\C(=O)C3(/C=C(/C=C(C(\C(=O)C(/C(/O)=1)=2)=3)/O)/[O-])))
CPD-13290	[a polysaccharide]
CPD-13292	[a polysaccharide]
CPD-13291	[a polysaccharide]
CPD-13037	C6([C@H]([C@@H]([C@H]([C@H](O[C@@H]1(CO[C@H]([C@@H]([C@H]1O)O)O[C@@H]2(CO[C@H]([C@@H]([C@H]2O)O)O[C@@H]3(CO[C@H]([C@@H]([C@H]3O)O)O[C@@H]4(CO[C@H]([C@@H]([C@H]4O)O)O[C@@H]5(CO[C@H]([C@@H]([C@H]5O)O)O[R2]))))))O6)O)O)O[R1])
CPD-13216	C6([C@H]([C@@H]([C@H]([C@H](O[C@@H]1(CO[C@H]([C@@H]([C@H]1O)O)O[C@@H]2(CO[C@H]([C@@H]([C@H]2O)O)O[C@@H]3(CO[C@H]([C@@H]([C@H]3O)O)O[C@@H]4(CO[C@H]([C@@H]([C@H]4O)O)O[C@@H]5(CO[C@H]([C@@H]([C@H]5O)O)O[R2]))))))O6)O)O)O[R1])
CPD-13215	C6([C@H]([C@@H]([C@H]([C@H](O[C@@H]1(CO[C@H]([C@@H]([C@H]1O)O)O[C@@H]2(CO[C@H]([C@@H]([C@H]2O)O)O[C@@H]3(CO[C@H]([C@@H]([C@H]3O)O)O[C@@H]4(CO[C@H]([C@@H]([C@H]4O)O)O[C@@H]5(CO[C@H]([C@@H]([C@H]5O)O)O[R2]))))))O6)O)O)O[R1])
CPD-13295	C(O[R1])[C@H]6([C@H](O)[C@@H](O)[C@H](OC[C@H]5([C@H](O)[C@@H](O)[C@H](OC[C@H]4([C@H](O)[C@@H](O)[C@H](OC[C@H]3([C@H](O)[C@@H](O)[C@H](OC[C@H]2([C@H](O)[C@@H](O)[C@H](OC[C@H]1([C@H](O)[C@@H](O)[C@H](O[R2])O1))O2))O3))O4))O5))O6)
CPD-13296	C(O[R1])[C@H]6([C@H](O)[C@@H](O)[C@H](OC[C@H]5([C@H](O)[C@@H](O)[C@H](OC[C@H]4([C@H](O)[C@@H](O)[C@H](OC[C@H]3([C@H](O)[C@@H](O)[C@H](OC[C@H]2([C@H](O)[C@@H](O)[C@H](OC[C@H]1([C@H](O)[C@@H](O)[C@H](O[R2])O1))O2))O3))O4))O5))O6)
CPD-19550	CCCC([NH3+])P([O-])(=O)O
CPD-19549	CCC([NH3+])P([O-])(=O)O
CPD-625	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC1(CCCCC1)O)COP(=O)(OP(=O)(OC[C@@H]2([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O2)N3(C4(\N=C/N=C(C(\N=C/3)=4)/N))))[O-])[O-]
CPD0-1294	S[R]
CPD-19106	C(C1(\[C@@H]2(NC3(/C=C\C=C/C(/N=C(\C=C/C=1)\2)=3))))(=O)[O-]
CPD-19448	CO[C@@H]1(\C=C/[C@]24(CCN([C@@H](C1)2)CC5(/C=C3(C(/OCO3)=C\C/4=5))))
CPD-19444	COC4(/C=C1(C(/CN3(CC[C@]21(CCC(C[C@@H]23)=O)))=C\C(\O)=4))
CPD-19445	COC4(/C=C1(C(/CN3(CC[C@@]21(\C=C/[C@@H](C[C@H]23)O)))=C\C(\O)=4))
CPD-19443	COC4(/C=C1(C(/CN3(CC[C@@]21(CCC(C[C@H]23)=O)))=C\C(\O)=4))
CPD-15679	C([R])([O-])=O
CPD-17803	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[R])COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-16003	C([R])([O-])=O
CPD-16002	CCC\C=C/C=C/CCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-13649	C([R])([O-])=O
CPD-13769	OO[R]
CPD-19643	C([R])([O-])=O
CPD-15842	OO[R]
CPD-9839	C([R])([O-])=O
CPD-15680	C([R])([O-])=O
CPD-17639	C([R])([O-])=O
CPD-17812	CC/C=C/CCCCCCCCCCOC(=O)C
CPD-17811	O[R]
E-11-TETRADECENOYL-COA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[R])COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-9842	C([R])([O-])=O
CPD-9844	C([R])([O-])=O
CPD-21876	CC1(\CC[C@H]2([C@@H](CC[C@H]([C@@H](\C=1)2)[C@H](CO)C)C))
CPD-7558	CC1(\CC[C@H]2([C@@H](CC[C@H]([C@@H](\C=1)2)[C@H](C=O)C)C))
CPD0-2064	CCCCC\C=C/[C@H](OO)\C=C/CCCCCCCC([O-])=O
CPD-17815	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC([R])=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-14300	CCCCCCCC\C=C/CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-21302	C([R])([O-])=O
CPD-21301	C([R])([O-])=O
CPD-16001	C(CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[R]
CPD-15363	CCCCCCCC\C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-17808	CC\C=C/CCCCCCCCCCOC(=O)C
CPD-17807	O[R]
Z-11-TETRADECENOYL-COA	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[R])COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-19871	CCCCCCCCCC\C=C/CCCCCCCCCCC
CPD-9843	C([R])([O-])=O
CPD-9792	C([R])([O-])=O
CPD-17346	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC([R])=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-17188	C([R])([O-])=O
CPD-12646	CCCCC\C=C/C\C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-14422	CC\C=C/C\C=C/C\C=C/CCCCCCCC(=O)CC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-17320	C([R])([O-])=O
CPD-12647	CC\C=C/C\C=C/C\C=C/CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-22052	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC([R])=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-22051	C(CCCCCCCCCCCCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[R]
CPD-20450	C=CC(\C)=C/C[C@H]2(C(CC[C@@H]1([C@](C)(CCCC(C)(C)1)2))=C)
CPD-15852	CCCCC\C=C/C[C@@H](OO)/C=C/C=C\C\C=C/CCCC(=O)[O-]
5Z8Z10E14Z-12S-12-HYDROPEROXYICOS	CCCCC\C=C/C[C@@H](/C=C/C=C\C\C=C/CCCC(=O)[O-])OO
CPD-22252	CCCCC\C=C/C[C@@H](/C=C/C=C\C\C=C/CCCC(=O)NCCO)OO
CPD-22253	CCCCC\C=C/C[C@@H](/C=C/C=C\C\C=C/CCCC(=O)NCCO)O
CPD-22248	CCCCC\C=C/C[C@@H](/C=C/C=C\C\C=C/CCCC(=O)[O-])O
CPD-13094	C([R])([O-])=O
CPD-13089	C([R])([O-])=O
ALPROSTADIL	C([R])([O-])=O
13E-11-ALPHA-HYDROXY-915-DIOXOPROST-1	C([R])([O-])=O
CPD-12745	CC(/CC[C@@H]1([C@]2(CCCC(C)(C)[C@@H](CC[C@](O)(C)1)2)C))=C\COP([O-])(=O)OP([O-])(=O)[O-]
CPD-13929	CC(/CC[C@H]2(C(/C)=C/C[C@H]1([C@@](CCC[C@]1(C)2)(C)C)))=C\CO
CPD-15177	CC(/CC[C@H]2(C(/C)=C/C[C@@H]1([C@](C)(CCCC(C)(C)1)2)))=C\COP([O-])(=O)OP([O-])([O-])=O
CPD-18878	CC(/CC[C@H]2([C@](C)(O)CCC1([C@](C)(CCCC(C)(C)1)2)))=C\CO
CPD-15047	C=C[C@@](O)(C)CC[C@]1(C)([C@@H](C)C/C=C2([C@H]1CCCC(C)(C)2))
13-HYDROPEROXYOCTADECA-911-DIENOATE	OO[R]
CPD-13850	C=C[C@](O)(C)CC[C@]1(C)([C@@H](C)C/C=C2([C@H]1CCCC(C)(C)2))
CPD-21505	C[N+]14(CC5(/C(/OC)=C(\C=C/C(/[C@H](O)[C@@H](C2(/C(\CC1)=C\C3(\OCOC(/C(/O)=2)=3)))4)=5)/OC))
CPD-14830	CC(=O)O[C@@H]1([C@H]3(C4(/C(\CC[N+](C(O)C2(/C(/OC)=C(\C=C/C\1=2)/OC))(C)3)=C\C5(\OCOC(/C(/O)=4)=5))))
CPD-14829	CC(=O)O[C@@H]1([C@H]3(C4(/C(\CC[N+](CC2(/C(/OC)=C(\C=C/C\1=2)/OC))(C)3)=C\C5(\OCOC(/C(/O)=4)=5))))
CPD-22043	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)CC([R])=O)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-14293	C(CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@@H]1([C@@H](OP([O-])(=O)[O-])[C@@H](O)[C@@H](O1)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])[R]
CPD-19852	CCCCCCCCCCCC\C=C/CCCCCCCCCCCCC
CPD-21827	C([R])([O-])=O
CPD-21828	CCCCC\C=C/C\C=C/CCCCCCCCCCCC(SCCNC(=O)CCNC(=O)[C@H](O)C(C)(C)COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-])=O
CPD-17469	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[R])COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-13313	CC(C)CCC[C@@H](C)CCC[C@@H](C)CCCC(\C)=C/CC/C=C(C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C
CPD-17468	CC(C)([C@@H](O)C(=O)NCCC(=O)NCCSC(=O)[R])COP(=O)(OP(=O)(OC[C@H]1(O[C@H]([C@@H]([C@@H]1OP([O-])(=O)[O-])O)N2(C3(\N=C/N=C(C(\N=C/2)=3)/N))))[O-])[O-]
CPD-17226	C=CC1(\[C@@H](NC(C(/C)=1)=O)CC4(\NC(/C=C3(C(/CCC([O-])=O)=C(C)/C(\C=C2(C(/C)=C(CC)/C(=O)N2))=N\3))=C(CCC([O-])=O)/C(\C)=4))
CPD-15850	OO[R]
CPD66-52	CCCCC[C@@H](O)/C=C/C=C\C\C=C/C\C=C/CCCC(=O)[O-]
5Z8Z11Z13E-15S-15-HYDROPEROXYICOS	CCCCC[C@H](OO)/C=C/C=C\C\C=C/C\C=C/CCCC(=O)[O-]
CPD-22255	CCCCC[C@H](OO)/C=C/C=C\C\C=C/C\C=C/CCCC(=O)NCCO
CPD-22256	CCCCC[C@H](O)/C=C/C=C\C\C=C/C\C=C/CCCC(=O)NCCO
CPD66-55	CCCCC[C@H](O)/C=C/C=C\C\C=C/C\C=C/CCCC(=O)[O-]
